ID PERSONA,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
2290,BUENO,4,PROPIA,24,55,CASADO,NO,FREELANCER,90,200,4500,0,800,1230
2291,BUENO,20,PROPIA,6,59,CASADO,NO,FREELANCER,60,0,0,0,500,1402
2292,MALO,8,PROPIA,60,40,CASADO,SÍ,FIJO,75,96,4000,1700,2050,2050
2293,BUENO,1,OTRO,60,20,SOLTERO,NO,FIJO,35,85,0,0,850,1618
2294,MALO,20,PROPIA,60,44,CASADO,SÍ,FREELANCER,75,60,3000,0,1500,1912
2295,MALO,5,PROPIA,60,39,CASADO,SÍ,FREELANCER,90,152,6000,0,1250,1600
2296,BUENO,15,PROPIA,36,55,CASADO,NO,FREELANCER,75,70,14000,600,600,850
2297,BUENO,2,RENTADA,36,31,SOLTERO,NO,OTRO,35,0,0,0,525,800
2298,BUENO,7,PROPIA,60,33,CASADO,NO,FREELANCER,75,138,4000,0,1400,2035
2299,BUENO,10,PROPIA,60,41,CASADO,NO,FIJO,75,187,2500,0,1150,1250
2300,BUENO,21,OTRO,60,45,VIUDO,NO,FIJO,45,110,0,0,650,1584
2301,MALO,2,RENTADA,18,38,CASADO,NO,MEDIO TIEMPO,90,148,0,0,300,400
2302,BUENO,0,PROPIA,36,41,CASADO,NO,FIJO,75,89,5500,0,1000,1670
2303,BUENO,12,RENTADA,60,36,CASADO,NO,FIJO,56,106,0,0,1200,1823
2304,MALO,3,PADRES,48,26,CASADO,NO,FREELANCER,35,0,3500,0,150,816
2305,MALO,11,PROPIA,48,34,CASADO,SÍ,FIJO,90,198,4500,0,1650,2165
2306,MALO,2,PROPIA,60,53,CASADO,NO,OTRO,60,40,5000,0,850,884
2307,BUENO,22,PROPIA,12,45,CASADO,NO,FIJO,60,100,3000,0,400,1531
2308,BUENO,7,PROPIA,48,37,CASADO,NO,FIJO,75,145,6000,0,1250,1650
2309,MALO,2,PROPIA,60,29,CASADO,SÍ,FIJO,60,80,4000,0,1000,1248
2310,BUENO,20,PROPIA,48,45,CASADO,NO,FREELANCER,90,0,30000,0,1100,2500
2311,BUENO,7,PROPIA,36,33,CASADO,NO,FIJO,45,208,4000,0,500,1288
2312,MALO,14,RENTADA,36,43,CASADO,SÍ,FIJO,96,212,0,0,600,750
2313,BUENO,7,PROPIA,18,40,CASADO,SÍ,FIJO,75,169,4000,400,400,1717
2314,BUENO,8,PRIVADA,48,22,CASADO,NO,FIJO,45,120,2500,1200,880,882
2315,BUENO,21,RENTADA,36,42,SEPARADO,SÍ,FIJO,53,180,0,0,850,950
2316,MALO,1,RENTADA,48,41,CASADO,NO,MEDIO TIEMPO,89,136,0,0,1070,1378
2317,BUENO,1,PROPIA,12,28,CASADO,NO,MEDIO TIEMPO,45,130,18000,2500,400,2575
2318,BUENO,14,PROPIA,60,35,CASADO,NO,FIJO,75,205,5000,0,1350,1442
2319,BUENO,2,OTRO,36,26,CASADO,NO,FIJO,35,148,4000,0,700,1300
2320,BUENO,3,PADRES,60,25,SOLTERO,NO,FIJO,35,174,0,0,1000,1252
2321,BUENO,14,PROPIA,60,54,CASADO,NO,FIJO,60,90,5000,0,800,1517
2322,BUENO,3,PRIVADA,36,26,CASADO,NO,FREELANCER,60,68,5000,90,900,1501
2323,MALO,0,OTRO,36,22,SOLTERO,NO,FIJO,35,0,0,0,800,800
2324,BUENO,10,RENTADA,48,26,SOLTERO,NO,FIJO,52,169,2000,0,1000,1242
2325,MALO,2,PADRES,60,34,SOLTERO,SÍ,MEDIO TIEMPO,35,103,0,0,1250,1293
2326,BUENO,3,RENTADA,48,32,CASADO,NO,FIJO,57,121,0,0,1200,1952
2327,MALO,10,RENTADA,36,40,CASADO,NO,FIJO,115,100,0,0,375,375
2328,BUENO,1,PROPIA,42,35,CASADO,NO,FIJO,75,54,6000,0,1000,1900
2329,BUENO,22,RENTADA,60,47,CASADO,NO,FIJO,56,114,0,0,1000,1163
2330,BUENO,11,PROPIA,60,26,CASADO,NO,FIJO,45,81,4000,1800,1000,1206
2331,MALO,1,PROPIA,24,51,CASADO,SÍ,FREELANCER,180,0,65000,0,1500,1753
2332,BUENO,0,PADRES,48,31,SOLTERO,NO,MEDIO TIEMPO,35,65,2500,0,1000,1560
2333,BUENO,17,PROPIA,36,43,CASADO,NO,FIJO,60,250,9000,0,1000,1204
2334,BUENO,12,PROPIA,36,45,CASADO,NO,FIJO,90,90,30000,0,750,1374
2335,BUENO,10,RENTADA,48,33,CASADO,NO,FIJO,100,103,0,0,950,1541
2336,BUENO,10,RENTADA,36,31,CASADO,NO,FIJO,61,164,5000,0,1000,1440
2337,BUENO,0,PADRES,24,29,SOLTERO,NO,OTRO,35,0,0,0,600,1243
2338,MALO,1,OTRO,48,28,CASADO,SÍ,FIJO,60,129,0,0,1300,1608
2339,BUENO,4,RENTADA,60,25,SOLTERO,NO,FIJO,50,150,0,0,1500,2600
2340,BUENO,1,PADRES,30,22,SOLTERO,NO,FIJO,35,80,4000,0,600,850
2341,BUENO,11,PROPIA,60,33,VIUDO,NO,FIJO,45,90,8000,0,850,1105
2342,BUENO,5,OTRO,60,31,CASADO,NO,FIJO,75,95,2000,0,1100,1388
2343,MALO,7,PADRES,60,24,SOLTERO,NO,FIJO,35,92,0,0,1618,1618
2344,BUENO,0,PROPIA,18,39,CASADO,NO,FIJO,75,47,3500,0,350,1236
2345,BUENO,17,PROPIA,36,42,CASADO,NO,FIJO,45,115,4000,0,700,1631
2346,BUENO,1,PROPIA,60,49,CASADO,NO,MEDIO TIEMPO,60,115,4000,0,1870,2622
2347,BUENO,20,PROPIA,60,49,CASADO,NO,FIJO,60,130,4000,0,1100,1738
2348,BUENO,22,PRIVADA,60,36,CASADO,NO,FIJO,75,190,3500,0,1300,1579
2349,BUENO,6,PROPIA,48,34,CASADO,NO,FREELANCER,90,0,4500,0,1100,1192
2350,MALO,4,PADRES,36,22,SOLTERO,NO,FIJO,35,58,1000,0,400,525
2351,BUENO,0,PROPIA,36,65,CASADO,NO,OTRO,45,75,5000,0,400,935
2352,BUENO,7,PROPIA,24,39,CASADO,NO,FIJO,75,260,10000,0,400,1100
2353,BUENO,24,PROPIA,24,47,CASADO,NO,FIJO,75,136,4000,0,435,935
2354,BUENO,18,PADRES,60,32,CASADO,NO,FIJO,75,152,5000,0,1400,1640
2355,BUENO,0,PADRES,60,25,CASADO,NO,OTRO,45,209,2000,0,900,1436
2356,BUENO,20,PROPIA,60,41,CASADO,NO,FIJO,75,186,8000,50,900,1700
2357,MALO,3,PADRES,60,41,SOLTERO,SÍ,FIJO,35,90,0,0,949,949
2358,MALO,0,PROPIA,60,23,CASADO,NO,FIJO,45,120,4000,1000,1200,1476
2359,BUENO,2,PROPIA,60,29,CASADO,NO,FIJO,60,110,2000,0,1020,1648
2360,MALO,0,PROPIA,60,39,CASADO,SÍ,FREELANCER,45,80,6000,0,1100,1131
2361,BUENO,7,PROPIA,48,42,CASADO,NO,FIJO,60,132,8000,720,1000,1350
2362,BUENO,3,PROPIA,24,27,CASADO,NO,FIJO,45,245,14000,0,500,2070
2363,BUENO,10,PROPIA,48,34,CASADO,NO,FREELANCER,75,200,19000,0,750,1590
2364,BUENO,3,PADRES,24,29,SOLTERO,NO,FIJO,35,66,0,0,300,525
2365,MALO,9,PROPIA,36,43,CASADO,SÍ,FREELANCER,75,0,12000,0,1700,1730
2366,BUENO,30,PROPIA,48,60,CASADO,NO,FREELANCER,60,6,16000,0,1200,1636
2367,BUENO,3,PROPIA,18,24,CASADO,NO,MEDIO TIEMPO,45,185,3500,0,600,925
2368,BUENO,30,OTRO,60,46,CASADO,NO,FIJO,60,144,0,0,1350,1478
2369,MALO,15,PROPIA,48,50,CASADO,NO,FIJO,60,0,5000,0,1800,2417
2370,BUENO,10,RENTADA,48,28,CASADO,NO,FIJO,56,108,0,0,1100,1684
2371,BUENO,1,RENTADA,24,24,CASADO,NO,MEDIO TIEMPO,50,50,0,0,350,400
2372,BUENO,4,PADRES,60,23,SOLTERO,NO,FIJO,35,80,10000,0,1000,1559
2373,BUENO,7,PROPIA,12,51,CASADO,NO,FREELANCER,75,120,5000,0,250,375
2374,BUENO,6,PADRES,36,29,CASADO,NO,FIJO,105,168,14000,0,650,679
2375,BUENO,14,PROPIA,60,41,CASADO,NO,FIJO,75,183,4000,1100,1500,2730
2376,BUENO,1,PADRES,60,24,SOLTERO,NO,FIJO,35,90,0,0,800,994
2377,BUENO,25,PROPIA,48,51,CASADO,NO,FIJO,75,156,3000,0,700,1172
2378,BUENO,8,PROPIA,36,31,SEPARADO,NO,FIJO,35,102,3000,0,1000,1364
2379,MALO,5,PROPIA,60,26,SOLTERO,SÍ,FREELANCER,35,142,5500,3800,950,977
2380,BUENO,8,PROPIA,54,31,CASADO,NO,FIJO,75,280,14000,7000,850,1050
2381,BUENO,20,PROPIA,60,54,CASADO,NO,FIJO,60,195,15000,0,900,1430
2382,MALO,2,RENTADA,36,23,SOLTERO,NO,FIJO,43,79,0,0,900,1000
2383,BUENO,18,PRIVADA,36,45,CASADO,NO,FIJO,45,220,20000,0,800,1600
2384,BUENO,10,PROPIA,36,39,CASADO,NO,FIJO,90,122,3000,0,500,1472
2385,MALO,2,PADRES,36,39,CASADO,SÍ,FIJO,60,87,0,0,2000,2300
2386,BUENO,20,PADRES,48,37,SOLTERO,NO,FIJO,35,114,0,0,1200,2472
2387,MALO,20,RENTADA,48,45,SOLTERO,NO,FREELANCER,35,0,0,0,900,1300
2388,BUENO,7,PRIVADA,60,24,SOLTERO,NO,FIJO,35,187,4000,2400,1400,1480
2389,MALO,0,NA,48,23,CASADO,NO,MEDIO TIEMPO,45,26,0,0,1350,1562
2390,MALO,3,PROPIA,60,39,CASADO,NO,FREELANCER,75,491,90000,0,4000,6700
2391,BUENO,22,PROPIA,36,45,CASADO,NO,FIJO,75,250,10000,0,500,1026
2392,BUENO,10,RENTADA,60,38,CASADO,SÍ,FIJO,110,204,0,0,1500,1531
2393,BUENO,20,RENTADA,24,40,CASADO,NO,FIJO,77,165,0,0,500,1532
2394,BUENO,20,PROPIA,36,36,CASADO,SÍ,FIJO,75,130,3500,0,1500,2000
2395,BUENO,2,PADRES,24,26,SOLTERO,NO,FIJO,35,79,0,0,590,894
2396,BUENO,22,RENTADA,36,51,SOLTERO,SÍ,FREELANCER,35,0,0,0,350,950
2397,BUENO,7,PROPIA,60,34,SEPARADO,NO,FIJO,35,96,8000,0,850,1213
2398,BUENO,5,PROPIA,60,39,CASADO,NO,FREELANCER,75,85,4000,0,1200,1463
2399,MALO,2,RENTADA,48,37,SEPARADO,SÍ,FREELANCER,35,0,0,0,2000,3900
2400,MALO,13,RENTADA,60,50,SOLTERO,NO,FIJO,42,66,0,0,800,865
2401,BUENO,17,OTRO,60,46,CASADO,NO,FIJO,75,155,0,0,2000,2086
2402,BUENO,8,PROPIA,24,46,CASADO,NO,FREELANCER,75,0,15000,0,1000,1603
2403,BUENO,0,PROPIA,12,22,CASADO,NO,OTRO,75,100,50000,8000,900,2327
2404,MALO,0,PADRES,36,35,CASADO,NO,FREELANCER,75,0,0,0,1450,1500
2405,BUENO,6,RENTADA,36,31,SEPARADO,NO,FIJO,49,140,0,0,550,999
2406,BUENO,4,PROPIA,24,32,CASADO,NO,MEDIO TIEMPO,45,158,5500,0,500,1839
2407,BUENO,20,PRIVADA,48,40,CASADO,NO,FIJO,75,144,7000,0,500,980
2408,BUENO,38,RENTADA,12,66,CASADO,NO,FIJO,79,340,0,0,700,1568
2409,BUENO,26,RENTADA,60,50,CASADO,NO,FIJO,85,250,0,0,1000,1297
2410,BUENO,3,PROPIA,12,30,CASADO,NO,FIJO,60,296,4500,2000,200,1338
2411,MALO,5,PADRES,48,24,SOLTERO,NO,MEDIO TIEMPO,35,139,2000,0,1000,1492
2412,BUENO,12,PROPIA,60,28,CASADO,SÍ,FIJO,75,110,3500,1394,900,1082
2413,MALO,1,PADRES,24,23,SOLTERO,NO,MEDIO TIEMPO,35,70,0,0,500,640
2414,BUENO,4,PROPIA,60,41,CASADO,NO,FIJO,45,87,6500,0,1100,1670
2415,MALO,13,PRIVADA,60,38,CASADO,NO,FIJO,90,108,1500,30,1400,1410
2416,BUENO,1,PADRES,36,21,CASADO,NO,FIJO,45,90,2000,0,1200,1350
2417,BUENO,5,PADRES,60,21,SOLTERO,NO,FIJO,45,56,0,0,1400,2067
2418,BUENO,10,RENTADA,36,46,CASADO,NO,FIJO,114,235,0,0,500,1531
2419,MALO,1,PADRES,60,36,CASADO,NO,MEDIO TIEMPO,60,60,0,0,1400,1612
2420,BUENO,3,RENTADA,36,20,SOLTERO,NO,MEDIO TIEMPO,58,225,0,0,1500,2050
2421,MALO,5,RENTADA,60,40,CASADO,SÍ,FREELANCER,54,89,0,0,1200,1457
2422,MALO,2,PRIVADA,36,32,CASADO,NO,FIJO,75,80,2500,0,1300,1813
2423,MALO,19,RENTADA,60,37,SEPARADO,SÍ,FIJO,41,63,0,0,2700,2957
2424,BUENO,1,PROPIA,60,52,CASADO,NO,FIJO,60,250,3000,0,1550,1850
2425,BUENO,5,PRIVADA,24,32,SEPARADO,NO,FREELANCER,35,143,8000,0,600,1350
2426,BUENO,7,RENTADA,60,30,CASADO,NO,FIJO,42,73,0,0,950,1169
2427,BUENO,25,RENTADA,60,48,CASADO,NO,FIJO,103,126,3500,0,1450,1575
2428,BUENO,11,PROPIA,36,32,CASADO,NO,FIJO,60,101,12000,2400,965,1265
2429,MALO,27,PROPIA,60,58,CASADO,NO,FREELANCER,60,60,15000,0,1450,1657
2430,BUENO,19,PROPIA,60,56,CASADO,NO,FIJO,45,169,7000,0,1400,1714
2431,MALO,2,RENTADA,48,48,CASADO,SÍ,OTRO,109,193,0,0,1140,1143
2432,BUENO,5,RENTADA,24,41,SEPARADO,NO,FIJO,44,90,0,0,550,1319
2433,BUENO,10,PADRES,24,40,CASADO,NO,MEDIO TIEMPO,60,116,2000,0,480,620
2434,MALO,1,PADRES,48,21,SOLTERO,NO,MEDIO TIEMPO,35,60,0,0,1350,1601
2435,BUENO,6,PADRES,48,24,SOLTERO,NO,FIJO,35,107,6500,1172,1000,1200
2436,BUENO,22,PROPIA,18,57,CASADO,SÍ,FIJO,45,150,6000,0,500,1727
2437,MALO,0,RENTADA,48,54,CASADO,NO,FREELANCER,135,0,0,0,2000,2476
2438,MALO,6,PADRES,36,31,SOLTERO,SÍ,FREELANCER,35,319,0,0,1200,1730
2439,BUENO,3,OTRO,36,40,CASADO,NO,FIJO,60,90,0,0,400,1661
2440,BUENO,2,PROPIA,12,32,CASADO,NO,FREELANCER,45,122,5000,500,350,625
2441,BUENO,1,PADRES,60,30,CASADO,NO,FREELANCER,60,93,0,0,1600,1647
2442,BUENO,18,PROPIA,36,42,CASADO,NO,FIJO,75,121,2000,150,900,1633
2443,BUENO,2,PADRES,24,23,SOLTERO,NO,MEDIO TIEMPO,35,93,2500,0,230,670
2444,BUENO,17,RENTADA,48,36,CASADO,NO,FIJO,61,162,0,0,1000,1641
2445,MALO,0,RENTADA,48,42,CASADO,NO,MEDIO TIEMPO,75,0,0,0,1300,1400
2446,BUENO,2,PADRES,36,24,CASADO,SÍ,FREELANCER,45,0,0,0,1000,2223
2447,BUENO,9,PROPIA,60,53,CASADO,NO,FREELANCER,60,51,8000,3000,1450,1970
2448,BUENO,11,RENTADA,60,29,CASADO,NO,FIJO,74,135,0,0,1000,1097
2449,MALO,3,PROPIA,48,53,CASADO,NO,OTRO,75,60,0,0,1500,1637
2450,BUENO,2,PADRES,60,23,SOLTERO,NO,FIJO,35,106,0,0,820,1097
2451,BUENO,32,PADRES,42,53,CASADO,NO,FREELANCER,60,160,0,0,200,829
2452,MALO,8,PADRES,60,28,SOLTERO,SÍ,FIJO,35,76,0,0,1300,1550
2453,MALO,1,PROPIA,60,40,CASADO,NO,FIJO,45,0,3000,180,1700,1777
2454,BUENO,24,OTRO,60,40,CASADO,NO,FIJO,45,115,0,0,1250,1461
2455,MALO,1,PADRES,30,23,SOLTERO,NO,FREELANCER,35,60,0,0,800,1452
2456,BUENO,15,RENTADA,48,55,VIUDO,NO,FIJO,62,173,0,0,1100,1467
2457,BUENO,24,PROPIA,48,48,CASADO,NO,FIJO,75,90,3000,0,400,975
2458,MALO,5,RENTADA,36,48,CASADO,NO,FREELANCER,97,365,0,0,1300,1736
2459,MALO,1,OTRO,36,44,CASADO,SÍ,FIJO,60,154,2500,0,2000,2500
2460,MALO,0,PADRES,36,29,SEPARADO,NO,FREELANCER,35,0,0,0,650,975
2461,MALO,4,RENTADA,60,46,CASADO,NO,FREELANCER,70,100,0,0,2400,2500
2462,BUENO,0,PADRES,36,23,SOLTERO,NO,FIJO,35,70,0,0,900,1210
2463,BUENO,2,OTRO,48,29,SOLTERO,NO,FIJO,35,75,0,0,650,824
2464,BUENO,25,PROPIA,60,63,CASADO,SÍ,FREELANCER,60,60,47500,3360,1000,1162
2465,BUENO,17,RENTADA,24,40,CASADO,SÍ,FIJO,58,128,0,0,700,982
2466,BUENO,14,PADRES,48,37,CASADO,SÍ,FIJO,60,120,0,0,1000,1189
2467,MALO,0,OTRO,60,23,SOLTERO,NO,FIJO,35,0,0,0,700,969
2468,BUENO,15,PROPIA,36,49,CASADO,NO,FIJO,75,113,8000,0,1050,1055
2469,MALO,16,RENTADA,60,40,CASADO,NO,FREELANCER,82,71,0,0,2000,2250
2470,BUENO,16,PROPIA,36,40,CASADO,SÍ,FIJO,90,120,6000,0,900,1150
2471,BUENO,1,PADRES,36,23,SOLTERO,NO,FIJO,35,55,5000,0,775,925
2472,BUENO,15,PROPIA,36,42,SOLTERO,NO,FIJO,35,90,5000,3000,1000,1243
2473,BUENO,5,PROPIA,60,35,CASADO,NO,FREELANCER,45,0,0,0,700,768
2474,BUENO,5,RENTADA,48,28,CASADO,SÍ,FIJO,60,154,3000,0,825,1661
2475,MALO,0,PROPIA,48,39,CASADO,NO,FREELANCER,60,16,3000,0,850,1053
2476,BUENO,1,PROPIA,36,36,CASADO,NO,FREELANCER,75,416,8000,0,3875,5175
2477,BUENO,13,PADRES,48,28,CASADO,NO,FIJO,90,105,0,0,1200,1590
2478,BUENO,10,RENTADA,36,38,CASADO,NO,FIJO,66,210,0,0,500,1171
2479,BUENO,2,PROPIA,60,33,CASADO,NO,FIJO,35,146,8000,2000,1000,1844
2480,BUENO,2,PADRES,60,30,SEPARADO,NO,FREELANCER,35,150,0,0,1500,1671
2481,MALO,0,PROPIA,36,36,CASADO,NO,OTRO,45,105,5000,3000,1000,1620
2482,BUENO,13,PROPIA,60,28,CASADO,NO,FIJO,45,148,3500,144,1350,1496
2483,BUENO,0,PRIVADA,48,56,CASADO,NO,OTRO,35,84,4500,50,700,940
2484,BUENO,8,RENTADA,48,39,CASADO,NO,FREELANCER,66,60,0,0,700,1580
2485,BUENO,4,PROPIA,36,54,CASADO,NO,FREELANCER,35,80,25000,0,1400,1490
2486,BUENO,15,PADRES,60,35,SOLTERO,NO,FIJO,45,226,6000,2200,1350,1609
2487,BUENO,1,PROPIA,48,29,CASADO,NO,FIJO,45,130,4000,0,1000,1777
2488,MALO,20,RENTADA,60,47,CASADO,NO,FIJO,85,100,8000,0,1250,1250
2489,BUENO,2,PROPIA,60,35,CASADO,NO,OTRO,60,175,2500,0,1250,1412
2490,MALO,0,OTRO,60,32,SOLTERO,NO,MEDIO TIEMPO,35,0,0,0,600,1690
2491,BUENO,0,RENTADA,60,35,SOLTERO,NO,FIJO,51,163,0,0,1000,1353
2492,BUENO,15,OTRO,36,30,CASADO,NO,FIJO,45,131,0,0,250,1341
2493,BUENO,24,PROPIA,48,39,CASADO,NO,FIJO,75,125,6000,200,1000,1409
2494,BUENO,15,PROPIA,48,57,CASADO,NO,FREELANCER,35,212,65000,0,1300,1852
2495,MALO,1,RENTADA,24,32,SOLTERO,NO,FREELANCER,35,0,0,0,290,490
2496,BUENO,17,RENTADA,30,45,CASADO,NO,FIJO,55,104,0,0,550,575
2497,MALO,1,RENTADA,24,24,SOLTERO,NO,MEDIO TIEMPO,42,65,0,0,750,1192
2498,MALO,2,PADRES,60,23,SOLTERO,SÍ,MEDIO TIEMPO,35,75,0,0,1100,1139
2499,BUENO,0,PADRES,60,24,SOLTERO,NO,FIJO,35,126,1500,0,900,1092
2500,BUENO,0,PADRES,18,20,CASADO,NO,FIJO,35,91,0,0,600,750
2501,BUENO,14,RENTADA,36,49,CASADO,NO,FIJO,70,103,0,0,500,1017
2502,BUENO,2,PADRES,60,24,SOLTERO,NO,FIJO,35,100,0,0,1600,1601
2503,BUENO,7,RENTADA,60,40,CASADO,SÍ,FREELANCER,76,164,3000,0,800,1032
2504,BUENO,6,PROPIA,60,31,CASADO,NO,FIJO,45,131,4000,1600,600,1661
2505,BUENO,2,OTRO,18,25,CASADO,SÍ,FREELANCER,60,0,0,0,850,1400
2506,BUENO,0,OTRO,48,39,CASADO,NO,FIJO,60,85,0,0,1450,1594
2507,MALO,2,PRIVADA,60,22,CASADO,NO,MEDIO TIEMPO,35,60,2800,0,1300,1422
2508,MALO,0,PROPIA,36,30,SEPARADO,NO,FREELANCER,60,48,7000,0,300,365
2509,BUENO,0,PADRES,60,21,SOLTERO,NO,MEDIO TIEMPO,45,312,10000,0,1033,1175
2510,BUENO,0,PADRES,24,22,SOLTERO,NO,MEDIO TIEMPO,35,80,0,0,650,1356
2511,MALO,0,RENTADA,18,28,CASADO,SÍ,FIJO,68,83,0,0,200,300
2512,BUENO,8,PROPIA,24,32,CASADO,NO,FIJO,60,77,4000,0,350,865
2513,BUENO,2,PADRES,24,23,SOLTERO,NO,FREELANCER,35,63,20000,0,600,2143
2514,BUENO,0,PADRES,24,36,CASADO,NO,OTRO,90,31,0,0,625,725
2515,MALO,2,RENTADA,60,20,SOLTERO,NO,FIJO,46,108,0,0,1200,1300
2516,BUENO,4,PROPIA,60,25,CASADO,NO,FIJO,45,68,4500,1379,725,1460
2517,BUENO,5,PADRES,30,24,CASADO,NO,FIJO,35,120,0,0,700,1804
2518,BUENO,8,PROPIA,36,35,CASADO,SÍ,FIJO,45,213,6000,0,1700,2450
2519,BUENO,10,PADRES,48,58,CASADO,NO,OTRO,35,450,2500,0,1200,1505
2520,BUENO,5,PROPIA,60,32,CASADO,NO,FIJO,45,145,13000,0,1500,1850
2521,MALO,15,PROPIA,36,56,CASADO,SÍ,FREELANCER,35,90,16000,0,800,1300
2522,BUENO,2,RENTADA,60,53,VIUDO,NO,FIJO,46,114,0,0,1050,1348
2523,BUENO,2,PADRES,60,26,SOLTERO,NO,FIJO,35,104,10000,0,1400,1490
2524,BUENO,20,PROPIA,60,40,CASADO,NO,FIJO,45,240,8000,0,900,950
2525,BUENO,1,PROPIA,36,48,CASADO,NO,OTRO,45,45,32000,0,1500,2700
2526,BUENO,10,PADRES,60,28,SOLTERO,NO,FIJO,35,70,3500,0,1300,1743
2527,BUENO,0,PROPIA,60,34,CASADO,NO,FIJO,60,85,4000,0,1100,1628
2528,BUENO,11,PROPIA,60,28,CASADO,NO,FIJO,35,82,1500,0,1090,1491
2529,MALO,2,RENTADA,24,30,CASADO,NO,MEDIO TIEMPO,53,80,0,0,500,975
2530,MALO,20,PROPIA,48,47,CASADO,NO,FREELANCER,45,66,0,0,1200,1668
2531,MALO,0,PRIVADA,60,43,CASADO,NO,MEDIO TIEMPO,90,82,4000,0,600,790
2532,BUENO,3,PROPIA,60,41,CASADO,NO,FIJO,75,99,16000,500,1000,3300
2533,BUENO,28,PROPIA,48,54,CASADO,NO,FREELANCER,75,46,15000,0,900,1300
2534,BUENO,23,OTRO,54,38,SEPARADO,NO,FIJO,60,178,0,0,740,989
2535,BUENO,4,RENTADA,60,30,CASADO,NO,FIJO,60,147,5500,2000,1700,1719
2536,BUENO,11,PROPIA,48,41,CASADO,SÍ,FREELANCER,45,280,4000,1300,1000,1350
2537,BUENO,12,PROPIA,60,45,CASADO,NO,FREELANCER,35,75,4000,0,1000,1100
2538,BUENO,6,PROPIA,6,29,CASADO,NO,FIJO,45,190,5000,0,200,2179
2539,MALO,0,PROPIA,6,33,SOLTERO,SÍ,MEDIO TIEMPO,45,240,4500,0,675,1146
2540,BUENO,1,PADRES,48,25,SOLTERO,NO,FREELANCER,35,280,6000,0,1100,1650
2541,MALO,8,OTRO,60,41,CASADO,NO,FREELANCER,45,62,0,0,1800,2101
2542,BUENO,12,PROPIA,48,35,CASADO,NO,FIJO,60,90,4500,0,900,1097
2543,BUENO,17,PADRES,36,33,SEPARADO,SÍ,FIJO,35,96,0,0,475,475
2544,BUENO,17,RENTADA,60,44,CASADO,NO,FIJO,51,159,0,0,1100,1668
2545,BUENO,1,PROPIA,48,42,CASADO,NO,FIJO,75,155,8000,0,600,1680
2546,BUENO,19,RENTADA,60,42,SOLTERO,NO,FIJO,43,78,0,0,730,1070
2547,MALO,0,RENTADA,24,42,CASADO,SÍ,FIJO,103,283,0,0,1897,2517
2548,BUENO,10,PROPIA,54,41,CASADO,NO,FIJO,45,130,4500,0,1700,1957
2549,BUENO,16,OTRO,42,49,CASADO,SÍ,FIJO,45,80,0,0,700,950
2550,BUENO,0,RENTADA,36,42,SOLTERO,SÍ,MEDIO TIEMPO,48,129,0,0,525,525
2551,BUENO,5,PROPIA,60,49,CASADO,NO,FIJO,35,122,5000,0,1500,1740
2552,BUENO,10,PROPIA,30,32,CASADO,NO,FREELANCER,60,65,3000,0,600,1200
2553,BUENO,7,PADRES,36,24,SOLTERO,NO,FIJO,35,127,0,0,300,2612
2554,BUENO,3,OTRO,48,28,CASADO,NO,FIJO,35,125,1500,0,1500,1689
2555,BUENO,0,PROPIA,36,42,CASADO,NO,FREELANCER,60,260,3000,250,1100,1288
2556,BUENO,10,RENTADA,60,42,CASADO,NO,FIJO,76,158,5000,0,1000,1000
2557,BUENO,32,PROPIA,36,49,CASADO,NO,FIJO,75,163,4000,0,400,700
2558,MALO,14,PROPIA,48,29,CASADO,NO,FIJO,75,131,4000,0,980,2981
2559,BUENO,20,RENTADA,60,38,CASADO,NO,FIJO,74,140,0,0,1500,1600
2560,BUENO,26,PROPIA,60,41,CASADO,NO,FIJO,45,132,0,0,1100,1472
2561,BUENO,10,PRIVADA,60,46,CASADO,NO,FIJO,75,66,5500,1700,1250,1525
2562,BUENO,6,PROPIA,60,33,CASADO,NO,MEDIO TIEMPO,60,140,6000,0,1150,1715
2563,BUENO,2,PROPIA,60,23,SOLTERO,NO,FIJO,35,150,3000,0,2000,4904
2564,BUENO,24,PROPIA,48,39,CASADO,NO,FIJO,75,110,3000,0,1150,1379
2565,MALO,2,PRIVADA,48,27,CASADO,NO,OTRO,75,59,2500,2200,1200,1530
2566,BUENO,3,PRIVADA,36,37,CASADO,NO,FREELANCER,45,0,4500,0,900,1596
2567,BUENO,1,PADRES,48,23,SOLTERO,NO,FIJO,35,139,0,0,650,650
2568,BUENO,2,PADRES,36,22,SOLTERO,NO,MEDIO TIEMPO,35,100,25000,0,1400,1850
2569,BUENO,16,RENTADA,60,35,SOLTERO,NO,FIJO,49,135,0,0,1300,1310
2570,BUENO,5,PROPIA,48,46,CASADO,NO,FIJO,90,137,2000,0,1100,1487
2571,BUENO,1,RENTADA,60,40,CASADO,NO,FIJO,57,120,0,0,1500,1737
2572,BUENO,0,RENTADA,48,52,CASADO,NO,FREELANCER,35,0,5000,0,800,1794
2573,BUENO,7,PROPIA,36,41,CASADO,NO,FIJO,75,87,4500,0,2000,2104
2574,BUENO,23,RENTADA,48,57,SOLTERO,SÍ,FIJO,49,142,0,0,1300,1450
2575,BUENO,2,PADRES,60,35,SOLTERO,NO,OTRO,35,65,0,0,1100,1324
